gid,row,col,xcoord,ycoord,agri_gc,cmr_max,cmr_mean,cmr_min,cmr_sd,imr_max,imr_mean,imr_min,imr_sd,landarea,petroleum_s,ttime_max,ttime_mean,ttime_min,ttime_sd,urban_gc,water_gc
"233929","325","649","144.25","72.25","0","3","3","3","0","207","207","207","0","837.431",,"3636","3242.8596","2850","171.33437","0","10.62963"
"233930","325","650","144.75","72.25","0","3","3","3","0","207","207","207","0","660.4169",,"3753","3460.7417","3177","109.08479","0","29.791283"
"233931","325","651","145.25","72.25","0","3","3","3","0","207","207","207","0","700.85333",,"3868","3677.5784","3483","90.193436","0","26.987654"
"233932","325","652","145.75","72.25","0","3","3","3","0","207","207","207","0","585.42285",,"3987","3810.9402","3648","64.16868","0","35.82716"
"233933","325","653","146.25","72.25","0","3","3","3","0","207","207","207","0","623.23987",,"3999","3832.168","3571","95.26519","0","36.911858"
"233934","325","654","146.75","72.25","0","3","3","3","0","207","207","207","0","477.3833",,"3950","3674.793","3485","98.949036","0","46.97222"
"233935","325","655","147.25","72.25","0","3","3","3","0","207","207","207","0","599.1091",,"3752","3534.012","3351","88.430016","0","39.04938"
"233936","325","656","147.75","72.25","0","3","3","3","0","207","207","207","0","623.24524",,"3706","3570.8552","3390","65.47197","0","36.141804"
"233937","325","657","148.25","72.25","0","3","3","3","0","207","207","207","0","600.04596",,"3545","3210.3079","2947","142.0354","0","37.635803"
"233938","325","658","148.75","72.25","0","3","3","3","0","207","207","207","0","501.64395",,"3350","3186.3835","2951","100.82594","0","47.212963"
"233939","325","659","149.25","72.25","0","3","3","3","0","207","207","207","0","390.53818",,"3083","2895.1274","2810","48.540962","0","77.95469"
"233940","325","660","149.75","72.25","0","3","3","3","0","207","207","207","0","167.25601",,"3001","2895.2568","2802","43.990807","0","86.0679"
"234110","326","110","-125.25","72.75","0",,,,,"99","99","99","0","33.50629",,"3595","3510.5688","3430","39.68406","0","88.1821"
"234111","326","111","-124.75","72.75","0",,,,,"99","99","99","0","693.19617",,"3906","3736.5286","3503","81.9112","0","18.44753"
"234112","326","112","-124.25","72.75","0",,,,,"99","99","99","0","914.553",,"4275","4004.984","3707","127.8563","0","0.10185185"
"234113","326","113","-123.75","72.75","0",,,,,"99","99","99","0","916.6226",,"4482","4206.2544","3916","130.44296","0","0"
"234114","326","114","-123.25","72.75","0",,,,,"99","99","99","0","916.6226",,"4639","4358.5903","4074","132.03908","0","0"
"234115","326","115","-122.75","72.75","0",,,,,"99","99","99","0","916.6226",,"4845","4567.346","4257","138.6211","0","0.0030864198"
"234116","326","116","-122.25","72.75","0",,,,,"99","99","99","0","916.6226",,"5088","4828.4976","4509","136.72792","0","0.0030864198"
"234117","326","117","-121.75","72.75","0",,,,,"99","99","99","0","916.6226",,"5084","4886.688","4738","79.981155","0","0.0061728396"
"234118","326","118","-121.25","72.75","0",,,,,"99","99","99","0","916.6226",,"5346","5084.9243","4787","120.207375","0","0.0061728396"
"234119","326","119","-120.75","72.75","0",,,,,"99","99","99","0","916.6226",,"5462","5181.3345","4852","129.70712","0","0"
"234120","326","120","-120.25","72.75","0",,,,,"99","99","99","0","916.6226",,"5205","4798.396","4500","144.53224","0","0.1718846"
"234121","326","121","-119.75","72.75","0",,,,,"99","99","99","0","916.6226",,"4879","4709.9316","4508","70.864624","0","0.52160496"
"234122","326","122","-119.25","72.75","0",,,,,"99","99","99","0","805.3126",,"4960","4734.1333","4478","104.790695","0","11.493827"
"234123","326","123","-118.75","72.75","0",,,,,"99","99","99","0","498.0386",,"4940","4760.552","4539","81.06578","0","46.012344"
"234124","326","124","-118.25","72.75","0",,,,,"99","99","99","0","465.96997",,"5052","4887.585","4698","64.81563","0","44.29321"
"234125","326","125","-117.75","72.75","0",,,,,"99","99","99","0","527.2227",,"5318","5098.1646","4899","100.228836","0","40.175926"
"234126","326","126","-117.25","72.75","0",,,,,,,,,"765.1021",,"5642","5354.424","5070","113.1327","0","14.141975"
"234127","326","127","-116.75","72.75","0",,,,,,,,,"890.8635",,"5875","5588.148","5240","140.10208","0","1.5246913"
"234128","326","128","-116.25","72.75","0",,,,,,,,,"916.6226",,"6026","5809.02","5482","125.91466","0","0"
"234129","326","129","-115.75","72.75","0",,,,,,,,,"916.6226",,"6219","6001.537","5724","99.616875","0","0"
"234130","326","130","-115.25","72.75","0",,,,,,,,,"916.6226",,"6412","6230.821","5948","89.2327","0","0.009259259"
"234131","326","131","-114.75","72.75","0",,,,,,,,,"901.0652",,"6623","6396.958","6189","82.22778","0","0.91358024"
"234132","326","132","-114.25","72.75","0",,,,,,,,,"619.21967",,"6641","6457.1313","6277","88.98139","0","25"
"234133","326","133","-113.75","72.75","0",,,,,,,,,"299.09286",,"6519","6339.1763","6207","62.326965","0","61.72222"
"234134","326","134","-113.25","72.75","0",,,,,,,,,"806.1488",,"6728","6491.4336","6240","113.514854","0","10.334561"
"234135","326","135","-112.75","72.75","0",,,,,,,,,"878.60583",,"6899","6681.644","6431","100.06165","0","2.8611112"
"234136","326","136","-112.25","72.75","0",,,,,,,,,"742.19165",,"6953","6786.8887","6605","89.693954","0","18.5"
"234137","326","137","-111.75","72.75","0",,,,,,,,,"611.3384",,"6992","6793.0166","6589","90.18363","0","32.358025"
"234138","326","138","-111.25","72.75","0",,,,,,,,,"226.15501",,"7024","6890.8086","6776","56.59663","0","73.94444"
"234139","326","139","-110.75","72.75","0",,,,,,,,,"151.934",,"7190","7085.218","6970","50.409393","0","80.58951"
"234140","326","140","-110.25","72.75","0",,,,,,,,,"488.77145",,"7257","7110.841","6971","57.864185","0","39.660492"
"234141","326","141","-109.75","72.75","0",,,,,,,,,"653.0916",,"7264","7011.344","6731","108.62504","0","23.981482"
"234142","326","142","-109.25","72.75","0",,,,,,,,,"437.4474",,"7033","6794.624","6545","109.77706","0","46.014896"
"234143","326","143","-108.75","72.75","0",,,,,,,,,"106.52727",,"6646","6534.694","6378","62.855442","0","79.82716"
"234144","326","144","-108.25","72.75","0",,,,,,,,,"103.72267",,"6722","6432.0757","6295","88.8321","0","88.169754"
"234145","326","145","-107.75","72.75","0",,,,,,,,,"872.27856",,"7576","6907.9316","6256","337.93594","0","5.8041744"
"234146","326","146","-107.25","72.75","0",,,,,,,,,"916.6226",,"7671","7378.025","7116","126.10712","0","0.7160494"
"234147","326","147","-106.75","72.75","0",,,,,,,,,"916.6226",,"7740","7462.6973","7153","128.71532","0","0.787037"
"234148","326","148","-106.25","72.75","0",,,,,,,,,"916.6226",,"7579","7300.384","6950","138.96548","0","0"
"234149","326","149","-105.75","72.75","0",,,,,,,,,"862.2302",,"7535","7266.826","6948","121.31672","0","5.398148"
"234150","326","150","-105.25","72.75","0",,,,,,,,,"319.47354",,"7345","7012.4907","6776","125.07338","0","58.679012"
"234155","326","155","-102.75","72.75","0",,,,,,,,,"217.58429",,"6896","6701.043","6566","70.76267","0","77.666664"
"234156","326","156","-102.25","72.75","0",,,,,,,,,"822.14026",,"7159","6842.253","6476","173.28378","0","11.200617"
"234157","326","157","-101.75","72.75","0",,,,,,,,,"812.2669",,"7156","6866.376","6520","139.94414","0","7.984568"
"234158","326","158","-101.25","72.75","0",,,,,,,,,"419.60156",,"6901","6620.638","6445","124.36919","0","47.469135"
"234159","326","159","-100.75","72.75","0",,,,,,,,,"423.94107",,"6818","6611.5044","6421","105.34744","0","50.469135"
"234160","326","160","-100.25","72.75","0",,,,,,,,,"691.01447",,"7248","6915.985","6639","128.40822","0","19.123457"
"234161","326","161","-99.75","72.75","0",,,,,,,,,"916.6226",,"7807","7308.144","7050","164.24165","0","2.074074"
"234162","326","162","-99.25","72.75","0",,,,,,,,,"916.6226",,"8083","7648.5166","7291","185.25542","0","0"
"234163","326","163","-98.75","72.75","0",,,,,"99","99","99","0","916.6226",,"8072","7701.924","7364","139.31448","0","3.5648148"
"234164","326","164","-98.25","72.75","0",,,,,"99","99","99","0","853.7057",,"7668","7382.9995","7122","124.97279","0","9.638889"
"234165","326","165","-97.75","72.75","0",,,,,"99","99","99","0","916.6226",,"7495","7240.513","6945","121.81747","0","0"
"234166","326","166","-97.25","72.75","0",,,,,"99","99","99","0","665.08856",,"7347","7015.0825","6778","122.33319","0","24.098766"
"234167","326","167","-96.75","72.75","0",,,,,"99","99","99","0","625.4662",,"7043","6799.821","6517","129.50417","0","28.90751"
"234168","326","168","-96.25","72.75","0",,,,,"99","99","99","0","43.90678",,"6634","6556.706","6444","37.048763","0","93.30247"
"234169","326","169","-95.75","72.75","0",,,,,"99","99","99","0","166.35292",,"6889","6656.939","6534","78.97304","0","71.734566"
"234170","326","170","-95.25","72.75","0",,,,,"99","99","99","0","797.2252",,"7155","6822.463","6608","101.10644","0","16.55247"
"234171","326","171","-94.75","72.75","0",,,,,"99","99","99","0","916.6226",,"6974","6740.222","6612","63.21341","0","27.358025"
"234172","326","172","-94.25","72.75","0",,,,,"99","99","99","0","861.5609",,"7012","6627.002","6331","143.49362","0","4.898148"
"234173","326","173","-93.75","72.75","0",,,,,"99","99","99","0","660.9523",,"6733","6411.431","6221","108.319595","0","23.160494"
"234174","326","174","-93.25","72.75","0",,,,,"99","99","99","0","391.59482",,"6488","6269.3936","6104","76.98249","0","57.833332"
"234175","326","175","-92.75","72.75","0",,,,,"99","99","99","0","474.63226",,"6491","6223.368","5973","115.67406","0","48.953705"
"234176","326","176","-92.25","72.75","0",,,,,"99","99","99","0","503.2437",,"6367","6097.8916","5797","134.79819","0","45.141975"
"234177","326","177","-91.75","72.75","0",,,,,"99","99","99","0","152.79393",,"6153","5879.159","5722","92.79722","0","82.37346"
"234181","326","181","-89.75","72.75","0",,,,,"99","99","99","0","152.04915",,"5986","5762.6504","5584","85.96637","0","78.87654"
"234182","326","182","-89.25","72.75","0",,,,,"99","99","99","0","765.4946",,"7007","6190.8506","5650","301.65582","0","13.12037"
"234183","326","183","-88.75","72.75","0",,,,,"99","99","99","0","916.6226",,"7495","6812.8296","6233","271.33682","0","0"
"234184","326","184","-88.25","72.75","0",,,,,"99","99","99","0","916.6226",,"7619","7267.515","6684","218.9539","0","0"
"234185","326","185","-87.75","72.75","0",,,,,"99","99","99","0","916.6226",,"7606","7343.1636","6983","155.10234","0","0"
"234186","326","186","-87.25","72.75","0",,,,,"99","99","99","0","916.6226",,"7689","7340.2515","6849","181.8738","0","0"
"234187","326","187","-86.75","72.75","0",,,,,"99","99","99","0","699.26776",,"7209","6330.451","5751","398.0899","0","23.290123"
"234188","326","188","-86.25","72.75","0",,,,,"99","99","99","0","35.76165",,"5872","5780.4644","5701","42.74565","0","95.75"
"234189","326","189","-85.75","72.75","0",,,,,"99","99","99","0","277.30276",,"5906","5717.0054","5548","80.55376","0","68.05864"
"234190","326","190","-85.25","72.75","0",,,,,"99","99","99","0","835.22186",,"6158","5885.8643","5600","122.34299","0","6.20679"
"234191","326","191","-84.75","72.75","0",,,,,"99","99","99","0","835.2313",,"6145","5941.5835","5642","128.15668","0","7.3240743"
"234192","326","192","-84.25","72.75","0",,,,,"99","99","99","0","876.22156",,"6489","6184.6865","5838","127.43988","0","1.3935444"
"234193","326","193","-83.75","72.75","0",,,,,"99","99","99","0","910.8512",,"6521","6280.877","5874","135.05717","0","0.14506173"
"234194","326","194","-83.25","72.75","0",,,,,"99","99","99","0","916.6226",,"6738","6516.1274","6183","100.66265","0","0"
"234195","326","195","-82.75","72.75","0",,,,,"99","99","99","0","916.6226",,"6743","6406.6094","5919","182.92535","0","0"
"234196","326","196","-82.25","72.75","0",,,,,"99","99","99","0","916.6226",,"6658","6295.0293","5890","148.98665","0","0"
"234197","326","197","-81.75","72.75","0",,,,,"99","99","99","0","916.6226",,"6237","5769.5703","5200","239.81111","0","0"
"234198","326","198","-81.25","72.75","0",,,,,"99","99","99","0","916.6226",,"5817","5454.691","4772","205.16061","0","0"
"234199","326","199","-80.75","72.75","0",,,,,"99","99","99","0","782.627",,"5262","4710.1665","4243","243.63795","0","11.469136"
"234200","326","200","-80.25","72.75","0",,,,,"99","99","99","0","141.1617",,"4508","4368.6797","4236","54.86155","0","81.141975"
"234201","326","201","-79.75","72.75","0",,,,,"99","99","99","0","368.0677",,"4772","4573.3315","4396","81.93295","0","59.330246"
"234202","326","202","-79.25","72.75","0",,,,,"99","99","99","0","459.38367",,"4906","4734.6836","4540","76.66985","0","49.969135"
"234203","326","203","-78.75","72.75","0",,,,,"99","99","99","0","323.95065",,"5120","4852.008","4676","88.311005","0","63.96605"
"234204","326","204","-78.25","72.75","0",,,,,"99","99","99","0","449.3544",,"5329","4978.576","4809","87.451294","0","50.040123"
"234205","326","205","-77.75","72.75","0",,,,,"99","99","99","0","600.7663",,"5329","5095.2676","4914","87.07074","0","32.29321"
"234206","326","206","-77.25","72.75","0",,,,,"99","99","99","0","730.9767",,"5866","5333.3086","4979","204.73268","0","19.080246"
"234207","326","207","-76.75","72.75","0",,,,,"99","99","99","0","675.60236",,"5787","5371.7485","5092","165.43161","0","24.583334"
"234208","326","208","-76.25","72.75","0",,,,,"99","99","99","0","366.58997",,"5571","5336.5586","5186","81.32821","0","54.632717"
"234209","326","209","-75.75","72.75","0",,,,,"99","99","99","0","131.59135",,"5543","5435.5664","5337","52.93025","0","83.50522"
"234210","326","210","-75.25","72.75","0",,,,,"99","99","99","0","15.715554",,"5476","5432.506","5383","22.975498","0","97.169754"
"234465","326","465","52.25","72.75","0","3","3","3","0","287","287","287","0","29.068586",,"1981","1929.582","1847","31.000313","0","97.25309"
"234466","326","466","52.75","72.75","0","3","3","3","0","287","287","287","0","482.41663",,"2284","2083.2163","1864","96.89591","0","43.805557"
"234467","326","467","53.25","72.75","0","3","3","3","0","287","287","287","0","814.37573",,"2604","2295.1392","2054","127.1957","0","7.29671"
"234468","326","468","53.75","72.75","0","3","3","3","0","287","287","287","0","916.6226",,"3000","2673.6182","2387","149.61427","0","0"
"234469","326","469","54.25","72.75","0","3","3","3","0","287","287","287","0","916.6226",,"3276","2957.145","2577","137.03172","0","0"
"234470","326","470","54.75","72.75","0","3","3","3","0","287","287","287","0","916.6226",,"3498","3186.7124","2935","127.67839","0","0"
"234471","326","471","55.25","72.75","0","3","3","3","0","287","287","287","0","902.25494",,"3525","2872.1746","2226","285.18582","0","0.24691358"
"234472","326","472","55.75","72.75","0","3","3","3","0","287","287","287","0","580.30255",,"2624","2315.668","2057","135.79755","0","30"
"234473","326","473","56.25","72.75","0","3","3","3","0","287","287","287","0","153.75209",,"2364","2169.3738","2048","58.108963","0","80.71914"
"234498","326","498","68.75","72.75","0","3","3","3","0","169","169","169","0","49.418385",,"1491","1381.3691","1275","46.776154","0","96.45988"
"234499","326","499","69.25","72.75","0","3","3","3","0","169","169","169","0","634.2624",,"1839","1559.2114","1327","114.07025","0","35.228394"
"234500","326","500","69.75","72.75","0","3","3","3","0","169","169","169","0","761.79285",,"1910","1684.2227","1432","110.61919","0","19.919754"
"234501","326","501","70.25","72.75","0","3","3","3","0","169","169","169","0","731.13477",,"2002","1755.4113","1548","101.80721","0","24.05247"
"234502","326","502","70.75","72.75","0","3","3","3","0","169","169","169","0","720.951",,"2090","1856.6897","1644","103.61341","0","23.75926"
"234503","326","503","71.25","72.75","0","3","3","3","0","169","169","169","0","744.2926",,"2117","1939.3916","1744","98.640785","0","23.432098"
"234504","326","504","71.75","72.75","0","3","3","3","0","169","169","169","0","677.41815",,"2118","1884.1411","1701","94.79363","0","27.432098"
"234505","326","505","72.25","72.75","0","3","3","3","0","169","169","169","0","552.3414",,"1924","1748.0819","1577","78.28991","0","41.85494"
"234506","326","506","72.75","72.75","0","3","3","3","0","169","169","169","0","249.403",,"1777","1585.2319","1385","96.642494","0","68.03228"
"234509","326","509","74.25","72.75","0","3","3","3","0","169","169","169","0","90.374725",,"1817","1685.5107","1555","67.12855","0","87.73148"
"234510","326","510","74.75","72.75","0","3","3","3","0","169","169","169","0","166.49338",,"1911","1794.5648","1660","60.60035","0","72.23148"
"234511","326","511","75.25","72.75","0","3","3","3","0","169","169","169","0","550.8307",,"2177","1968.6948","1757","92.07468","0","39.160492"
"234512","326","512","75.75","72.75","0","3","3","3","0","169","169","169","0","59.870007",,"2033","1981.3595","1922","22.134039","0","95.99938"
"234515","326","515","77.25","72.75","0","3","3","3","0","169","169","169","0","53.992367",,"2308","2275.687","2249","17.221","0","96.67284"
"234516","326","516","77.75","72.75","0","3","3","3","0","169","169","169","0","218.22243",,"2429","2346.9363","2272","34.065697","0","80.00926"
"234517","326","517","78.25","72.75","0","3","3","3","0","169","169","169","0","93.08716",,"2448","2401.2678","2350","26.77372","0","89.33892"
"234518","326","518","78.75","72.75","0","3","3","3","0","232","232","232","0","265.40765",,"2490","2424.1255","2292","36.381134","0","72.72839"
"234519","326","519","79.25","72.75","0","3","3","3","0","232","232","232","0","505.5661",,"2497","2385.4556","2226","58.913666","0","43.280865"
"234520","326","520","79.75","72.75","0","3","3","3","0","232","232","232","0","30.866888",,"2315","2289.0278","2242","25.048271","0","97.062614"
"234522","326","522","80.75","72.75","0","3","3","3","0","232","232","232","0","450.6943",,"2495","2195.8247","2015","101.16786","0","58.51543"
"234523","326","523","81.25","72.75","0","3","3","3","0","232","232","232","0","916.6226",,"2540","2299.2405","2068","127.297104","0","0"
"234524","326","524","81.75","72.75","0","3","3","3","0","232","232","232","0","916.6226",,"2544","2276.7437","1994","142.84702","0","0"
"234525","326","525","82.25","72.75","0","3","3","3","0","232","232","232","0","916.6226",,"2681","2325.6042","2042","152.136","0","0"
"234526","326","526","82.75","72.75","0","3","3","3","0","232","232","232","0","916.6226",,"2719","2405.9895","2089","144.34715","0","0"
"234527","326","527","83.25","72.75","0","3","3","3","0","232","232","232","0","916.6226",,"2584","2319.0503","2060","134.32803","0","0.15123457"
"234528","326","528","83.75","72.75","0","3","3","3","0","232","232","232","0","916.6226",,"2880","2599.7668","2189","165.18678","0","1.2756052"
"234529","326","529","84.25","72.75","0","3","3","3","0","232","232","232","0","916.6226",,"3220","2947.4773","2760","114.41035","0","8.280864"
"234530","326","530","84.75","72.75","0","3","3","3","0","232","232","232","0","916.6226",,"3867","3506.0864","3177","147.46078","0","0.049382716"
"234531","326","531","85.25","72.75","0","3","3","3","0","232","232","232","0","916.6226",,"3869","3585.102","3270","138.55844","0","0.009208103"
"234532","326","532","85.75","72.75","0","3","3","3","0","232","232","232","0","916.6226",,"3960","3526.2622","3194","159.11601","0","0.0061728396"
"234533","326","533","86.25","72.75","0","3","3","3","0","232","232","232","0","916.6226",,"4089","3769.5742","3510","127.975624","0","0.027777778"
"234534","326","534","86.75","72.75","0","3","3","3","0","232","232","232","0","916.37146",,"3600","3075.7532","2715","235.17096","0","2.4456859"
"234535","326","535","87.25","72.75","0","3","3","3","0","232","232","232","0","916.6226",,"3086","2811.1714","2546","115.108475","0","0.4814815"
"234536","326","536","87.75","72.75","0","3","3","3","0","232","232","232","0","916.6226",,"2798","2654.4568","2457","77.46863","0","1.1080247"
"234537","326","537","88.25","72.75","0","3","3","3","0","232","232","232","0","916.6226",,"2775","2485.4421","2096","141.36772","0","4.0864196"
"234538","326","538","88.75","72.75","0","3","3","3","0","232","232","232","0","916.6226",,"2423","2031.1738","1717","140.52562","0","2.5895061"
"234539","326","539","89.25","72.75","0","3","3","3","0","232","232","232","0","916.6226",,"2071","1797.3364","1553","119.62429","0","2.967101"
"234540","326","540","89.75","72.75","0","3","3","3","0","232","232","232","0","916.6226",,"2141","1814.4967","1443","150.63553","0","0"
"234541","326","541","90.25","72.75","0","3","3","3","0","232","232","232","0","916.6226",,"1870","1580.4625","1320","123.0279","0","1.1697531"
"234542","326","542","90.75","72.75","0","3","3","3","0","232","232","232","0","916.6226",,"1842","1578.747","1329","132.67967","0","0.14276847"
"234543","326","543","91.25","72.75","0","3","3","3","0","232","232","232","0","916.6226",,"1921","1631.3047","1367","120.329865","0","1.4444444"
"234544","326","544","91.75","72.75","0","3","3","3","0","232","232","232","0","916.6226",,"2732","2017.1978","1548","304.7831","0","0.2191358"
"234545","326","545","92.25","72.75","0","3","3","3","0","232","232","232","0","916.6226",,"2943","2675.934","2423","138.09653","0","0.009208103"
"234546","326","546","92.75","72.75","0","3","3","3","0","232","232","232","0","916.6226",,"2957","2684.324","2423","126.45854","0","0"
"234547","326","547","93.25","72.75","0","3","3","3","0","232","232","232","0","916.6226",,"2899","2627.0466","2320","132.62303","0","0.0030864198"
"234548","326","548","93.75","72.75","0","3","3","3","0","232","232","232","0","916.6226",,"2746","2473.1145","2201","129.73456","0","0"
"234549","326","549","94.25","72.75","0","3","3","3","0","232","232","232","0","916.6226",,"2663","2331.3108","1934","163.6278","0","0.027777778"
"234550","326","550","94.75","72.75","0","3","3","3","0","232","232","232","0","916.6226",,"2338","1911.4408","1506","193.23677","0","0.018416205"
"234551","326","551","95.25","72.75","0","3","3","3","0","232","232","232","0","916.6226",,"2337","1907.0967","1476","199.756","0","0.10493827"
"234552","326","552","95.75","72.75","0","3","3","3","0","232","232","232","0","916.6226",,"2466","2208.1682","1939","135.71729","0","0.015432099"
"234553","326","553","96.25","72.75","0","3","3","3","0","232","232","232","0","916.6226",,"2604","2303.432","1979","140.69191","0","0.021725636"
"234554","326","554","96.75","72.75","0","3","3","3","0","232","232","232","0","916.6226",,"2636","2266.9685","1887","169.99084","0","0.09259259"
"234555","326","555","97.25","72.75","0","3","3","3","0","232","232","232","0","916.6226",,"2464","2174.8118","1888","121.79377","0","0.30864197"
"234556","326","556","97.75","72.75","0","3","3","3","0","232","232","232","0","916.6226",,"2498","2211.4827","1911","125.85983","0","0.15039901"
"234557","326","557","98.25","72.75","0","3","3","3","0","232","232","232","0","916.6226",,"2494","2188.7498","1896","125.3089","0","0.8796296"
"234558","326","558","98.75","72.75","0","3","3","3","0","232","232","232","0","916.6226",1,"2497","2059.3557","1713","163.48409","0","0.06481481"
"234559","326","559","99.25","72.75","0","3","3","3","0","232","232","232","0","916.6226",1,"2275","1972.4061","1660","139.81725","0","0.09000621"
"234560","326","560","99.75","72.75","0","3","3","3","0","232","232","232","0","916.6226",1,"2258","1950.6191","1676","139.09311","0","0.055555556"
"234561","326","561","100.25","72.75","0","3","3","3","0","232","232","232","0","916.6226",1,"2312","2018.2023","1714","137.43738","0","0.046296295"
"234562","326","562","100.75","72.75","0","3","3","3","0","232","232","232","0","916.6226",,"2484","2184.4592","1792","150.29391","0","1.6512346"
"234563","326","563","101.25","72.75","0","3","3","3","0","232","232","232","0","916.6226",,"2616","2324.5305","2046","139.6994","0","6.6358023"
"234564","326","564","101.75","72.75","0","3","3","3","0","232","232","232","0","916.6226",,"2580","2253.971","1984","132.11337","0","0.53072625"
"234565","326","565","102.25","72.75","0","3","3","3","0","232","232","232","0","916.6226",,"2457","2139.0452","1862","135.15086","0","0.11111111"
"234566","326","566","102.75","72.75","0","3","3","3","0","232","232","232","0","916.6226",,"2359","1975.7028","1627","161.88951","0","0.1388889"
"234567","326","567","103.25","72.75","0","3","3","3","0","232","232","232","0","916.6226",,"2081","1806.5316","1561","134.55547","0","0.1893234"
"234568","326","568","103.75","72.75","0","3","3","3","0","232","232","232","0","916.6226",,"2059","1783.5873","1559","134.73822","0","0.2654321"
"234569","326","569","104.25","72.75","0","3","3","3","0","232","232","232","0","916.6226",,"2060","1787.575","1602","116.6245","0","4.169753"
"234570","326","570","104.75","72.75","0","3","3","3","0","232","232","232","0","916.6226",,"2071","1820.6997","1673","87.41734","0","11.06814"
"234571","326","571","105.25","72.75","0","3","3","3","0","232","232","232","0","848.52124",,"2332","1961.2695","1712","146.1589","0","8.947531"
"234572","326","572","105.75","72.75","0","3","3","3","0","232","232","232","0","725.1938",,"2206","1900.741","1701","123.35994","0","19.157408"
"234573","326","573","106.25","72.75","0","3","3","3","0","232","232","232","0","878.1759",,"2113","1889.3401","1705","109.816376","0","7.0608315"
"234574","326","574","106.75","72.75","0","3","3","3","0","232","232","232","0","916.6226",,"2132","1905.8828","1750","90.92861","0","1.4444444"
"234575","326","575","107.25","72.75","0","3","3","3","0","232","232","232","0","916.6226",,"2134","1908.67","1796","74.835075","0","1.1909146"
"234576","326","576","107.75","72.75","0","3","3","3","0","232","232","232","0","916.6226",,"2190","1967.8347","1843","89.82108","0","0.37037036"
"234577","326","577","108.25","72.75","0","3","3","3","0","232","232","232","0","916.6226",,"2170","1990.7437","1889","59.89025","0","0.22530864"
"234578","326","578","108.75","72.75","0","3","3","3","0","232","232","232","0","916.6226",,"2222","2035.0214","1935","59.22971","0","0.074487895"
"234579","326","579","109.25","72.75","0","3","3","3","0","232","232","232","0","916.6226",,"2314","2131.9421","1981","84.32198","0","1.6728395"
"234580","326","580","109.75","72.75","0","3","3","3","0","232","232","232","0","916.6226",,"2448","2232.1426","2044","82.17869","0","6.283951"
"234581","326","581","110.25","72.75","0","3","3","3","0","232","232","232","0","916.6226",,"2544","2383.4111","2236","64.43972","0","0.20257826"
"234582","326","582","110.75","72.75","0","3","3","3","0","232","220.36806","207","12.469823","916.6226",,"2653","2445.3877","2280","82.243996","0","0.58641976"
"234583","326","583","111.25","72.75","0","3","3","3","0","232","208.73611","207","6.3552103","916.6226",,"2732","2526.9915","2303","107.16261","0","0.0030864198"
"234584","326","584","111.75","72.75","0","3","3","3","0","207","207","207","0","916.6226",,"2769","2573.7766","2331","117.28653","0","0.015518311"
"234585","326","585","112.25","72.75","0","3","3","3","0","207","207","207","0","916.6226",,"2745","2561.797","2322","113.49085","0","0"
"234586","326","586","112.75","72.75","0","3","3","3","0","207","207","207","0","916.6226",,"2756","2572.3503","2340","117.67228","0","0.027777778"
"234587","326","587","113.25","72.75","0","3","3","3","0","207","207","207","0","831.8655",,"2842","2624.0854","2386","114.595436","0","1.0709877"
"234588","326","588","113.75","72.75","0","3","3","3","0","207","207","207","0","881.9695",,"2696","2499.8025","2321","92.60298","0","0.6882716"
"234589","326","589","114.25","72.75","0","3","3","3","0","207","207","207","0","912.64874",,"3035","2664.4312","2348","152.10669","0","0.09931719"
"234590","326","590","114.75","72.75","0","3","3","3","0","207","207","207","0","916.6226",,"3011","2744.3157","2495","128.00742","0","0.037037037"
"234591","326","591","115.25","72.75","0","3","3","3","0","207","207","207","0","916.6226",,"2953","2692.629","2483","121.50658","0","0.4814815"
"234592","326","592","115.75","72.75","0","3","3","3","0","207","207","207","0","916.6226",,"2936","2619.4722","2412","125.501625","0","0.5400372"
"234593","326","593","116.25","72.75","0","3","3","3","0","207","207","207","0","916.6226",,"2818","2576.1777","2432","96.43403","0","0.32407406"
"234594","326","594","116.75","72.75","0","3","3","3","0","207","207","207","0","916.6226",,"2740","2592.5476","2477","63.37751","0","0.6882716"
"234595","326","595","117.25","72.75","0","3","3","3","0","207","207","207","0","916.6226",,"2840","2641.1836","2523","72.31301","0","2.903622"
"234596","326","596","117.75","72.75","0","3","3","3","0","207","207","207","0","916.6226",,"2933","2709.9116","2568","94.68169","0","1.5092592"
"234597","326","597","118.25","72.75","0","3","3","3","0","207","207","207","0","916.6226",,"3826","3260.4734","2613","317.86182","0","2.1234567"
"234598","326","598","118.75","72.75","0","3","3","3","0","207","207","207","0","916.6226",,"4018","3827.4785","3564","106.63885","0","2.5698323"
"234599","326","599","119.25","72.75","0","3","3","3","0","207","207","207","0","916.6226",,"4008","3865.5383","3696","71.75772","0","0.55246913"
"234600","326","600","119.75","72.75","0","3","3","3","0","207","207","207","0","878.64996",,"4208","3939.672","3739","101.77417","0","4.312462"
"234601","326","601","120.25","72.75","0","3","3","3","0","207","207","207","0","866.3227",,"4227","4038.5305","3764","102.24059","0","4.8549385"
"234602","326","602","120.75","72.75","0","3","3","3","0","207","207","207","0","836.9",,"4180","4030.479","3836","73.50969","0","12.033951"
"234603","326","603","121.25","72.75","0","3","3","3","0","207","207","207","0","826.885",,"4104","3931.2112","3685","69.64004","0","13.345748"
